#
#  ecocyc 20.0 Genes link table generated on Mon Apr 18, 2016
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   EG#          = EcoGene identifier
#   b#           = Blattner Genbank record identifier
#   y-name       = EcoGene y-name assigned in 1998 if the function was not established at that time
#   CGSC-ID      = Coli Genetic Stock Center identifier
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
EG12865	EG12865	b1426	ydcH		P0ACW6	ydcH
EG11991	EG11991	b2112	yehE		P33344	yehE
EG11607	EG11607	b1251	yciI		P0AB55	yciI
G7861	EG12499	b4199	yjfY		P0AF86	yjfY
G7395	EG12675	b2665	ygaU		P0ADE6	ygaU
G7015	EG14030	b1843	yobB		P76280	yobB
G6809	EG13815	b1523	yneG		P76148	yneG
G6371	EG13660	b0682	ybfN		P75734	ybfN
EG12605	EG12605	b0119	yacL		P0A8E5	yacL
EG11323	EG11323	b2909	ygfB		P0A8C4	ygfB
G7746	EG12932	b3407	yhgF		P46837	yhgF
G7295	EG14194	b2466	ypfG		P76559	ypfG
G6994	EG13515	b1810	yoaC		P64490	yoaC
G6705	EG13733	b1383	ydbL		P76076	ydbL
G6351	EG13647	b0644	ybeQ		P77234	ybeQ
EG12422	EG12422	b0802	ybiJ		P0AAX3	ybiJ
EG11807	EG11807	b1847	yebF		P33219	yebF
EG11142	EG11142	b2230	yfaA		P17994	yfaA
G7651	EG12789	b3157	yhbT		P64599	yhbT
G7203	EG14118	b2332	yfcO		P76498	yfcO
G6955	EG14010	b1760	ynjH		P76227	ynjH
G6633	EG14256	b1248	yciU		P0A8L7	yciU
G6216	EG13302	b0364	yaiS		P71311	yaiS
EG12374	EG12374	b3362	yhfG		P0ADX5	yhfG
EG11749	EG11749	b0130	yadE		P31666	yadE
EG11117	EG11117	b1063	yceB		P0AB26	yceB
G7614	EG14314	b3100	yqjK		Q47710	yqjK
G7169	EG14092	b2256	yfbH		P76472	arnD
G6928	EG13984	b1722	ydiY		P76206	ydiY
G6579	EG13445	b1122	ymfA		P75962	ymfA
G6081	EG14384	b0005	yaaX		P75616	yaaX
EG12171	EG12171	b4380	yjjI		P37342	yjjI
EG11662	EG11662	b1931	yedK		P76318	yedK
EG11882	EG11882	b3937	yiiX		P32167	yiiX
EG10083	EG10083	b0390		18523	P0AE28	aroM
G7872	EG12511	b4217	ytfK		P0ADE2	ytfK
G7733	EG12919	b3381	yhfX		P45550	yhfX
G7611	EG12742	b3097	yqjC		P42616	yqjC
G7484	EG13048	b2865	ygeR		Q46798	ygeR
G7298	EG14197	b2475	ypfJ		P64429	ypfJ
G7109	EG14052	b2070	yegI		P76393	yegI
G6964	EG13489	b1777	yeaC		P76231	yeaC
G6807	EG13813	b1520	yneE		P76146	yneE
G6504	EG13728	b0983	yccZ		P0A932	gfcE
G6379	EG13305	b0710	ybgI		P0AFP6	ybgI
G6082	EG14340	b0011	yaaW		P75617	yaaW
G0-10443	EG14358	b4518	ymdF		P56614	ymdF
EG12365	EG12365	b3355	yhfF		P0AEX5	prkB
EG12139	EG12139	b2555	yfhG		P0AD44	yfhG
EG11935	EG11935	b4056	yjbQ		P0AF48	yjbQ
EG11722	EG11722	b3712	yieE		P0ADM8	yieE
EG11515	EG11515	b3215	yhcA		P28722	yhcA
EG11174	EG11174	b3121	yhaC		P11864	yhaC
G7850	EG12488	b4185	yjfM		P39295	yjfM
G7697	EG12839	b3280	yrdB		P45795	yrdB
G7589	EG14232	b3051	yqiK		P77306	yqiK
G7436	EG13125	b2770	ygcR		Q46908	ygcR
G7238	EG14146	b2375	yfdX		P76520	yfdX
G7058	EG14046	b1970	yedX		P76341	yedX
G6948	EG14003	b1753	ynjA		P76222	ynjA
G6763	EG13775	b1452	yncE		P76116	yncE
G6474	EG13703	b0926	ycbK		P0AB06	ycbK
G6330	EG13532	b0601	ybdM		P77174	ybdM
G0-10715	EG14500	b4705			P0DKB3	mntS
G0-10434	EG14432	b4506	ykgO		Q2EEQ2	ykgO
EG12329	EG12329	b0148	yadO	36926	P37024	hrpB
EG12043	EG12043	b2187	yejL		P0AD24	yejL
EG11917	EG11917	b4001	yjaH		P32681	yjaH
EG11712	EG11712	b3688	yidQ		P0ADM4	yidQ
EG11360	EG11360	b3570			P27297	bax
EG11157	EG11157	b2840	ygeA		P03813	ygeA
EG11137	EG11137	b1864	yebC		P0A8A0	yebC
G7844	EG12482	b4176	yjeT		P0AF73	yjeT
G7684	EG12821	b3239	yhcO		P64616	yhcO
G7568	EG13019	b4469	ygiQ		Q46861	ygiQ
G7432	EG13121	b2766	ygcN		Q46904	ygcN
G7208	EG14124	b2337	yfcT		P77196	yfcT
G7014	EG14029	b1841	yobA		P0AA57	yobA
G6914	EG13970	b1688	ydiK		P0AFS7	ydiK
G6635	EG12967	b1267	yciO		P0AFR4	yciO
G6460	EG13693	b0877	ybjX		P75829	ybjX
G6271	EG14327	b0499	ylbH		P77759	ylbH
G0-10652	EG14484	b4679	yohP		C1P609	yohP
EG12851	EG12851	b0643	ybeL		P0AAT9	ybeL
EG12291	EG12291	b3587	yiaW		P0ADK4	yiaW
EG11998	EG11998	b2119	yehL		P33348	yehL
EG11874	EG11874	b3920	yiiQ		P32160	yiiQ
EG11651	EG11651	b0210	yafE		P30866	yafE
EG11217	EG11217	b4397	yjjD	34809	P0AE91	creA
EG11125	EG11125	b1257	yciE		P21363	yciE
G7834	EG12471	b4144	yjeI		P0AF70	yjeI
G7674	EG12813	b3220	yhcG		P45423	yhcG
G7535	EG12988	b2968	yghD		Q46832	yghD
G7400	EG13285	b2672	ygaM		P0ADQ7	ygaM
G7188	EG14105	b2294	yfbU		P0A8W8	yfbU
G6998	EG13948	b1820	yobD		P67601	yobD
G6894	EG13951	b1664	ydhQ		P77552	ydhQ
G6568	EG13434	b1108	ycfP		P0A8E1	ycfP
G6434	EG13477	b0834	yliF		P75801	dgcI
G6252	EG14237	b0457	ylaB		P77473	pdeB
G0-10648	EG14480	b4675	yoaJ		C1P603	yoaJ
EG12710	EG12710	b1962	yedJ		P46144	yedJ
EG12269	EG12269	b3548	yhjY		P37663	yhjY
EG11964	EG11964	b3602	yibL		P0ADK8	yibL
EG11839	EG11839	b3873	yihM		P32134	yihM
EG11603	EG11603	b3054	ygiF		P30871	ygiF
EG11210	EG11210	b4109	yjdA		P16694	crfC
EG11099	EG11099	b0456	ybaA		P0AAQ6	ybaA
G7938	EG12581	b4342	yjiT		P39391	yjiT
G7823	EG12460	b4110	yjcZ		P39267	yjcZ
G7620	EG12750	b3106	yhaK		P42624	yhaK
G7520	EG12976	b4465	yggP		P52048	yggP
G7382	EG13213	b2647	ypjA		P52143	ypjA
G7165	EG13155	b2252			P45565	ais
G6983	EG13504	b1797	yeaR		P64488	yeaR
G6870	EG13932	b1626	ydgK		P76180	ydgK
G6540	EG13870	b1034	ycdX		P75914	ycdX
G6413	EG13316	b0804	ybiX		P75779	ybiX
G6186	EG13591	b0321	yahG		P77221	yahG
G0-10643	EG14483	b4678	yoeI		C1P606	yoeI
EG12391	EG12391	b1705	ydiE		P0ACX9	ydiE
EG12256	EG12256	b3529	yhjK		P37649	pdeK
EG11941	EG11941	b4066	yjcF		P32704	yjcF
EG11806	EG11806	b1846	yebE		P33218	yebE
EG11526	EG11526	b1460	ydcC		P28917	ydcC
EG11192	EG11192	b3644	yicC		P23839	yicC
EG10433	EG10433	b3803		33965	P09127	hemX
G7876	EG12516	b4222	ytfP		P0AE48	ytfP
G7734	EG12920	b3382	yhfY		P45551	yhfY
G7612	EG12743	b3098	yqjD		P64581	yqjD
G7495	EG13059	b2876	yqeC		Q46809	yqeC
G7317	EG14205	b2506	yfgI		P76573	yfgI
G7112	EG14055	b2073	yegL		P76396	yegL
G6966	EG12679	b1780	yeaD		P39173	yeaD
G6808	EG13814	b1522	yneF		P76147	dgcF
G6505	EG13729	b0984	ymcA		P75882	gfcD
G6098	EG13223	b0190	yaeQ		P0AA97	yaeQ
G0-10456	EG14425	b4538	yoeF		Q2EES3	yoeF
EG12373	EG12373	b2795	ygdH		P0ADR8	ygdH
EG12159	EG12159	b0391	yaiE		P0C037	yaiE
EG11936	EG11936	b4057	yjbR		P0AF50	yjbR
EG11743	EG11743	b1495	yddB		P31827	yddB
EG11516	EG11516	b1188	ycgB		P29013	ycgB
EG11182	EG11182	b3356	yhfA		P0ADX1	yhfA
G7864	EG12502	b4206	ytfB		P39310	ytfB
G7699	EG12841	b3283	yrdD		P45771	yrdD
G7597	EG12719	b3074	ygjH		P42589	ygjH
G7443	EG13034	b2777	ygcF		P64554	queE
G7260	EG12644	b2419	yfeK		Q47702	yfeK
G7068	EG13382	b1983	yeeN		P0A8A2	yeeN
G6949	EG14004	b1754	ynjB		P76223	ynjB
G6769	EG13779	b1462	yddH		P76121	yddH
G6492	EG13719	b0952	ymbA		P0AB10	ymbA
G6355	EG13651	b0648	ybeU		P77427	ybeU
G0-8891	EG14393	b4595	yciY		A5A613	yciY
G0-10438	EG11107	b4512	ybdD		P0AAS9	ybdD
EG12336	EG12336	b0163	yaeH		P62768	yaeH
EG12097	EG12097	b2593	yfiH		P33644	yfiH
EG11922	EG11922	b4023	yjbD		P32685	yjbD
EG11713	EG11713	b3689	yidR		P31455	yidR
EG11410	EG11410	b4234	yjgA		P0A8X0	yjgA
EG11161	EG11161	b2928	yggC		P11664	yggC
G7846	EG12484	b4181	yjfI		P0AF76	yjfI
G7693	EG12831	b3257	yhdT		P45566	yhdT
G7582	EG13031	b3042	yqiC		Q46868	yqiC
G7434	EG13123	b2768	ygcP		Q46906	ygcP
G7209	EG14124	b2338	yfcU		P77196	yfcU
G7027	EG14013	b1878			P76297	flhE
G6915	EG13971	b1689	ydiL		P76196	ydiL
G6672	EG13354	b1340	ydaL		P76053	smrA
G6471	EG13701	b0916	ycaQ		P75843	ycaQ
G6289	EG13626	b0520	ylbF		P0AAS5	ylbF
G0-10657	EG14491	b4686	yshB		C1P620	yshB
EG12874	EG12874	b0412	yajI		P46122	yajI
EG12309	EG12309	b4403	yjtD		P37005	yjtD
EG12005	EG12005	b2124	yehS		P33355	yehS
EG11894	EG11894	b2012	yeeD		P33014	yeeD
EG11684	EG11684	b3655	yicH		P31433	yicH
EG11291	EG11291	b2936	yggG		P25894	loiP
EG11139	EG11139	b1908	yecA		P0AD05	yecA
EG11126	EG11126	b1258	yciF		P21362	yciF
G7835	EG12472	b4145	yjeJ		P39279	yjeJ
G7675	EG12814	b3221	yhcH		P45424	yhcH
G7550	EG13002	b2984	yghR		P64572	yghR
G7417	EG13104	b2736	ygbJ		Q46888	ygbJ
G7197	EG14112	b2305	yfcI		P77768	yfcI
G7007	EG14022	b1834	yebT		P76272	yebT
G6895	EG13952	b1667	ydhR		P0ACX3	ydhR
G6608	EG13888	b1168	ycgG		P75995	pdeG
G6451	EG13686	b0866	ybjQ		P0A8C1	ybjQ
G6258	EG13244	b0482	ybaP		P77301	ybaP
G0-10649	EG14481	b4676	yoaK		C1P602	yoaK
EG12794	EG12794	b3180	yhbY		P0AGK4	yhbY
EG12273	EG12273	b3554	yiaF		P0ADK0	yiaF
EG11970	EG11970	b3293	yhdN		P36677	yhdN
EG11855	EG11855	b3890	yiiF		P0AFU6	yiiF
EG11604	EG11604	b4473			P30852	smf
EG11214	EG11214	b4360	yjjA		P18390	yjjA
EG11108	EG11108	b0707	ybgA		P24252	ybgA
G7941	EG12585	b4353	yjiX		P0ADC8	yjiX
G7825	EG12463	b4121	yjdF		P39270	yjdF
G7648	EG12785	b3154	yhbP		P67762	yhbP
G7524	EG13289	b2948	yqgE		P0A8W5	yqgE
G7384	EG13518	b2649	ypjB		P76612	ypjB
G7173	EG13185	b2266	yfbD		P0AEH5	elaB
G6995	EG14306	b1811	yoaH		P67338	yoaH
G6884	EG13944	b1644	ydhJ		P76185	ydhJ
G6560	EG13879	b1068	yceM		P75931	yceM
G6426	EG13328	b0823	ybiW		P75793	ybiW
G6230	EG13176	b0387	yaiI		P0A8D3	yaiI
G0-10645	EG14478	b4673	ymjD		P0CD93	ymjD
EG12704	EG12704	b2956	yggM		P46142	yggM
EG12262	EG12262	b3535	yhjR		P0ADJ3	yhjR
EG11943	EG11943	b4068	yjcH		P0AF54	yjcH
EG11825	EG11825	b1464	yddE		P37757	yddE
EG11579	EG11579	b0798	ybiA		P30176	ybiA
EG11196	EG11196	b3698	yidB		P09996	yidB
EG11084	EG11084	b0081	yabB		P22186	mraZ
G7887	EG12533	b4257	yjgN		P39338	yjgN
G7759	EG12946	b3442	yhhZ		P46855	yhhZ
G7613	EG12744	b3099	yqjE		P64585	yqjE
G7513	EG13078	b2900	yqfB		P67603	yqfB
G7321	EG14209	b2513	yfgM		P76576	yfgM
G7148	EG14077	b2176			P76446	pdeN
G6970	EG13494	b1784	yeaH		P76235	yeaH
G6813	EG13819	b1527	yneK		P76150	yneK
G6506	EG13730	b0985	ymcB		P75883	gfcC
G6399	EG13664	b0769	ybhH		P0AAV8	ybhH
G6108	EG13148	b0224	yafK		P0AA99	yafK
G0-10511	EG14375	b4502	yeiW		P0AFT8	yeiW
EG12375	EG12375	b0913	ycaI		P37443	ycaI
EG12212	EG12212	b3466	yhhL		P37614	yhhL
EG11937	EG11937	b4060	yjcB		P32700	yjcB
EG11766	EG11766	b3595	yibJ		P32109	yibJ
EG11522	EG11522	b0702	ybfB		P0AAU5	ybfB
EG11184	EG11184	b3448	yhhA		P0ADX7	yhhA
EG10021	EG10021	b4352	yjiA		P24203	yjiA
G7871	EG12510	b4216	ytfJ		P39187	ytfJ
G7728	EG12914	b3376	yhfS		P45545	yhfS
G7605	EG12728	b3086	ygjQ		P42598	ygjQ
G7466	EG13099	b2846	yqeH		Q46941	yqeH
G7286	EG14186	b2456	yffY		P0AEJ8	eutN
G7087	EG13391	b2007	yeeX		P0A8M6	yeeX
G6956	EG14011	b1762	ynjI		P76228	ynjI
G6797	EG13803	b1509	ydeU		P77286	ydeU
G6496	EG12306	b0961	yccF		P0AB12	yccF
G6363	EG13656	b0660	ybeZ		P0A9K3	ybeZ
G0-9541	EG14407	b4487	yjdP		Q6BEX5	yjdP
G0-10441	EG14329	b4515	ybgT		P56100	cydX
EG12342	EG12342	b4385	yjjJ		P39410	yjjJ
EG12110	EG12110	b1414	ydcF		P34209	ydcF
EG11927	EG11927	b4038	yjbI		P32690	yjbI
EG11719	EG11719	b3696	yidX		P0ADM6	yidX
EG11467	EG11467	b3820	yigI		P0ADP2	yigI
EG11173	EG11173	b3120	yhaB		P11865	yhaB
G7848	EG12486	b4183	yjfK		P39293	yjfK
G7696	EG12838	b3279	yrdA		P0A9W9	yrdA
G7585	EG14228	b3046	yqiG		P76655	yqiG
G7435	EG13124	b2769	ygcQ		Q46907	ygcQ
G7214	EG14129	b2343	yfcZ		P0AD33	yfcZ
G7048	EG14039	b1955	yedP		P76329	yedP
G6924	EG13980	b1706	ydiU		P77649	ydiU
G6728	EG13749	b1409	ynbB		P76091	ynbB
G6472	EG14287	b0917	ycaR		P0AAZ7	ycaR
G6324	EG12619	b0579	ybdF		P0AAT2	ybdF
G0-10707	EG14499	b4703			G3MTW7	pmrR
EG12881	EG12881	b2238	yfaH		P45505	yfaH
EG12323	EG12323	b2244	yfaD		P37014	yfaD
EG12021	EG12021	b2139	yohH		P33369	yohH
EG11916	EG11916	b3999	yjaG		P32680	yjaG
EG11690	EG11690	b3663	yicN		P0ADL3	yicN
EG11315	EG11315	b3253	yhdH		P26646	yhdH
EG11144	EG11144	b2327	yfcA		P0AD30	yfcA
EG11134	EG11134	b1765	ydjA		P0ACY1	ydjA
G7839	EG12477	b4158	yjeO		P39284	yjeO
G7681	EG12614	b3233	yhcB		P0ADW3	yhcB
G7551	EG13003	b2985	yghS		Q46843	yghS
G7418	EG13105	b2737	ygbK		Q46889	ygbK
G7202	EG14117	b2331	yfcN		P0A8B2	smrB
G7013	EG14028	b1840	yebZ		P76278	yebZ
G6897	EG13954	b1669	ydhT		P77147	ydhT
G6618	EG13895	b1181	ycgN		P0A8L5	ycgN
G6454	EG13689	b0869	ybjT		P75822	ybjT
G6264	EG13257	b0488	ybbJ		P0AAS3	ybbJ
G0-10651	EG14490	b4685	yrbN		C1P618	yrbN
EG12843	EG12843	b0468	ybaN		P0AAR5	ybaN
EG12280	EG12280	b3576	yiaL		P37673	yiaL
EG11995	EG11995	b2118	yehI		P33346	yehI
EG11860	EG11860	b3896	yiiG		P32151	yiiG
EG11645	EG11645	b1537	ydeJ		P31131	ydeJ
EG11215	EG11215	b4363	yjjB		P0ADD2	yjjB
EG11122	EG11122	b1254	yciB		P0A710	yciB
G7951	EG12597	b4377	yjjU		P39407	yjjU
G7828	EG12466	b4126	yjdI		P0AF59	yjdI
G7650	EG12788	b3156	yhbS		P63417	yhbS
G7529	EG12981	b2953	yggU		P52060	yggU
G7396	EG14313	b2666	yqaE		P0AE42	yqaE
G7177	EG14095	b2270	yfbK		P76481	yfbK
G6996	EG13516	b1815	yoaD		P76261	pdeD
G6888	EG13946	b1648	ydhL		P64474	ydhL
G6564	EG13430	b1104	ycfL		P75946	ycfL
G6433	EG13476	b0833	yliE		P75800	pdeI
G6240	EG13613	b0426	yajQ		P0A8E7	yajQ
G0-10647	EG14485	b4680	ypdK		C1P610	ypdK
EG12708	EG12708	b0527	ybcI		P45570	ybcI
EG12263	EG12263	b3536	yhjS		P37657	bcsE
EG11951	EG11951	b4078	yjcO		P0AF56	yjcO
EG11832	EG11832	b3861	yihF		P32128	yihF
EG11592	EG11592	b0631	ybeD		P0A8J4	ybeD
EG11201	EG11201	b3810	yigA		P23305	yigA
EG11097	EG11097	b0410	yajD		P0AAQ2	yajD
G7930	EG12572	b4333	yjiK		P39382	yjiK
G7797	EG14339	b3776	yifO		P56259	yifO
G7616	EG12746	b3102	yqjG		P42620	yqjG
G7515	EG13163	b2915	yqfE		P64562	yqfE
G7338	EG13463	b2544	yphB		P76584	yphB
G7162	EG14087	b2249	yfaY		P77808	yfaY
G6981	EG13503	b1795	yeaQ		P64485	yeaQ
G6865	EG12457	b1614	ydgA		P77804	ydgA
G6507	EG13731	b0986	ymcC		P75884	gfcB
G6405	EG13670	b0788	ybhN		P75770	ybhN
G6180	EG13585	b0310	ykgH		P77180	ykgH
G0-10593	EG14462	b4601	ydgU		A5A617	ydgU
EG12379	EG12379	b1868	yecE		P37348	yecE
EG12251	EG12251	b3524	yhjG		P37645	yhjG
EG11938	EG11938	b4061	yjcC		P32701	pdeC
EG11780	EG11780	b1510	ydeK		P32051	ydeK
EG11524	EG11524	b0706	ybfD		P28916	ybfD
EG11187	EG11187	b3594	yibA		P0ADK6	yibA
G6992	EG13513	b1808	yoaA		P76257	yoaA
G7644	EG12781	b3150	yraP		P64596	yraP
G7266	EG14165	b2431	yfeX		P76536	yfeX
G6770	EG13780	b1463	yddI		P77567	nhoA
G6292	EG13883	b0532			P77468	sfmD
G0-10704						
EG12850	EG12850	b2233	yfaL		P45508	yfaL
EG11571	EG11571	b0065	yabI		P30149	yabI
EG11133	EG11133	b1708		35802	P23898	nlpC
G7608	EG12733	b3090	ygjV		P42603	ygjV
G7216	EG14276	b2346			P76506	mlaA
G6699	EG12674	b1376	yzzL		P37903	uspF
G6210	EG13297	b0358	yaiO		Q47534	yaiO
G0-10701						och5
EG12410	EG12410	b2467	yffH		P37128	nudK
EG11540	EG11540	b1004		31836	P0A8G6	wrbA
EG10951	EG10951	b4387	ytjB	34649	P0AGC7	ytjB
G7531	EG12983	b2955	yggW		P52062	yggW
G7163	EG14088	b2250	yfaZ		P76471	yfaZ
G6542	EG13872	b1036	ycdZ		P75916	ycdZ
G26	dgd			863		dgd
G0-10698						
EG12290	EG12290	b3586	yiaV		P37683	yiaV
EG11465	EG11465	b3818	yigG		P27843	yigG
EG10849	EG10849	b0497			P16919	rhsD
G7915	EG12555	b4303	yjhM		P39364	sgcQ
G7497	EG13061	b2878	ygfK		Q46811	ygfK
G7005	EG14020	b1832	yebR		P76270	msrC
G6490	EG12965	b0950			P0AFL9	pqiA
G0-16636						3'ETS<sup><i>leuZ</i></sup>
G0-10471	EG12353	b4558	yifL		P0ADN6	yifL
EG12104	EG12104	b2173	yeiR		P33030	yeiR
EG11400	EG11400	b3508	yhiD		P0AFV2	yhiD
EG10780	EG10780	b1308		32018	P23857	pspE
G7756	EG12943	b3439	yhhW		P46852	yhhW
G7450	EG13172	b2792	yqcC		Q46919	yqcC
G6412	EG13315	b0795	ybhG		P75777	ybhG
G0-10738						nc1
G0-10440		b4514	ybfQ			ybfQ
EG11776	EG11776	b0686	ybfF		P75736	ybfF
EG11267	EG11267	b3563	yiaB		P11286	yiaB
EG10395	EG10395	b3425		18265	P0A6V5	glpE
G7731	EG12917	b3379	yhfV		P45548	php
G7296	EG14195	b2473	ypfH		P76561	ypfH
G6840	EG13839	b1582	ynfA		P76169	ynfA
G6329	EG13531	b0600	ybdL		P77806	ybdL
G0-10705						
EG12859	EG12859	b1424	yzzZ		P40120	opgD
EG11725	EG11725	b3715	yieH		P31467	yieH
EG11164	EG11164	b3037	ygiB		P0ADT2	ygiB
EG10015	EG10015	b2516	yfgA		P27434	rodZ
G7615	EG12745	b3101	yqjF		P42619	yqjF
G7236	EG14143	b2373	yfdU		P0AFI0	oxc
G6758	EG13769	b1447	ydcZ		P76111	ydcZ
G6243	EG13250	b0442	ybaV		P0AAR8	ybaV
G0-10702						
EG12444	EG12444	b1110	ycfJ		P0AB35	ycfJ
EG11542	EG11542	b0494		31102	P0ADA1	tesA
EG11110	EG11110	b0736	ybgC		P0A8Z3	ybgC
G7567	EG13018	b3014	yqhH		P65298	yqhH
G7187	EG14104	b2293	yfbT		P77625	yfbT
G6616	EG13893	b1179	ycgL		P0AB43	ycgL
G6126	EG13337	b0251	yafY		P77365	yafY
G0-10699						
EG12337	EG12337	b0164	yaeI		P37049	yaeI
EG11472	EG11472	b3832	yigN		P0AG71	rmuC
EG10854	EG10854	b0633		17932	P10100	rlpA
G7927	EG12569	b4330	yjiH		P39379	yjiH
G7498	EG13062	b2879	ygfL		Q46812	ssnA
G7024	EG12956	b1874			P67826	cutC
G6491	EG12966	b0951			P43671	pqiB
G0-9582	EG14302	b4415	ybdY		P77091	hokE
G0-10624						insJK
EG12224	EG12224	b3487	yhiI		P37626	yhiI
EG11436	EG11436	b4269	yjgB		P27250	ahr
EG10846	EG10846	b3593			P16916	rhsA
G7837	EG12474	b4149	yjeL		P0A901	blc
G7451	EG12959	b2793			P0A8U0	syd
G6993	EG13514	b1809	yoaB		P0AEB7	yoaB
G6425	EG13327	b0822	ybiV		P75792	ybiV
G0-16601						micL
G0-10448	EG12157	b4527	ydaF		P0ACW0	ydaF
EG11851	EG11851	b3886	yihY		P0A8K8	yihY
EG11293	EG11293	b1209	ychC	31940	P61320	lolB
EG10397	EG10397	b3424		18262	P09391	glpG
G7732	EG12918	b3380	yhfW		P45549	yhfW
G7316	EG14204	b2505	yfgH		P65290	yfgH
G6881	EG13409	b1641			P0A905	slyB
G6387	EG13313	b0718	ybgQ		P75750	ybgQ
G0-10706						
EG12875	EG12875	b0772	ybhC		P46130	ybhC
EG11744	EG11744	b1494	yddC	35854	P31828	pqqL
EG11195	EG11195	b3697	yidA		P0A8Y5	yidA
EG10218	EG10218	b2314			P09549	dedD
G7639	EG12775	b3144	yraJ		P42915	yraJ
G7247	EG14152	b2384	ypdE		P77585	ypdE
G6759	EG13770	b1448	yncA		P76112	mnaT
G6287	EG13399	b0518	ylbD		Q47208	fdrA
G0-10703						
EG12705	EG12705	b2958	yggN		P0ADS9	yggN
EG11548	EG11548	b1653		35720	P30015	lhr
EG11121	EG11121	b1253	yciA		P0A8Z0	yciA
G7578	EG12186	b3031	yqiA		P0A8Z7	yqiA
G7192	EG14108	b2300	yfcE		P67095	yfcE
G6629	EG13903	b1202	ycgV		P76017	ycgV
G6190	EG13595	b0325	yahK		P75691	yahK
G0-10700						
EG12387	EG12387	b2660	ygaF		P37339	lhgO
EG11488	EG11488	b1639	ydhA		P28224	mliC
EG10941	EG10941	b3591		785	P0A821	selA
G7499	EG13063	b2880	ygfM		P64557	ygfM
G7064	EG13378	b1978	yeeJ		P76347	yeeJ
G6502	EG13726	b0968	yccX		P0AB65	yccX
G0-9609	EG31131	b4425				rttR
G0-10694	EG31188	b4704				arrS
EG12240	EG12240	b3513	yhiU		P37636	mdtE
EG11445	EG11445	b2918	ygfD		P27254	argK
EG10847	EG10847	b3482			P16917	rhsB
G7853	EG12490	b4190	yjfP		P39298	yjfP
G7492	EG13056	b2873	ygeZ		Q46806	hyuA
G6997	EG13517	b1816	yoaE		P0AEC0	yoaE
G6482	EG13711	b0940	ycbS		P75857	elfC
G0-16635						ryeG
G0-10470	EG11348	b4557	yidD		P0A8C8	yidD
EG12016	EG12016	b2135	yohC		P0AD17	yohC
EG11345	EG11345	b1132	ycfC		P25746	hflD
EG10412	EG10412	b3500		665	P06715	gor
G7742	EG12928	b3399	yrfG		P64636	yrfG
G7371	EG13205	b2636	yfjS		O52982	yfjS
G6980	EG13502	b1794	yeaP		P76245	dgcP
G6403	EG13668	b0786	ybhL		P0AAC4	ybhL
G0-10737	EG14502	b4707				esrE
G0-10433		b4505	ykgN		Q79E92	ykgN
EG11764	EG11764	b3597	yibH		P0AFV0	yibH
EG11261	EG11261	b0851	ybjB		P17117	nfsA
EG10266	EG10266	b3265		813	P24180	acrE
EG12257	EG12257	b3530	yhjL		P37650	bcsC
G7292	EG14192	b2462	ypfE		P63746	eutS
G6415	EG13318	b0806	ybiM		P0AAX6	mcbA
G7146	EG14075	b2174	yeiU		P76445	lpxT
G7287	EG14187	b2457	yffZ		P0ABF4	eutM
EG30086	EG30086	b3756		187		rrsC
EG30070	EG30070	b3855		210		rrfA
EG10913	EG10913	b3307		218	P0AG59	rpsN
EG10890	EG10890	b1089		17605	P0A7N4	rpmF
EG10874	EG10874	b3231		253	P0AA10	rplM
EG30083	EG30083	b0204		197		rrlH
EG11232	EG11232	b3299		17599	P0A7Q6	rpmJ
EG10910	EG10910	b3297		221	P0A7R9	rpsK
EG10887	EG10887	b3312		239	P0A7M6	rpmC
EG10871	EG10871	b3985		256	P0A7J3	rplJ
G7319	EG14207	b2511	yfgK		P0A6P5	der
EG30080	EG30080	b3275		200		rrlD
EG11153	EG11153	b2608	yfjA		P0A7X6	rimM
EG10907	EG10907	b3306		223	P0A7W7	rpsH
EG10884	EG10884	b3309		243	P60624	rplX
EG10868	EG10868	b3308		259	P62399	rplE
EG50001	EG50001	b3186		246	P0AG48	rplU
EG30077	EG30077	b3854		203		rrlA
EG10920	EG10920	b3065		211	P68679	rpsU
EG10904	EG10904	b3303		226	P0A7W1	rpsE
EG10881	EG10881	b1716		17608	P0A7L3	rplT
EG10865	EG10865	b3317		262	P60422	rplB
EG30090	EG30090	b0201		183		rrsH
EG30074	EG30074	b4010		206		rrfE
EG10917	EG10917	b4202		214	P0A7T7	rpsR
EG10901	EG10901	b0169		229	P0A7V0	rpsB
EG10878	EG10878	b3294		249	P0AG44	rplQ
EG10437	EG10437	b4173		34423	P25519	hflX
EG30087	EG30087	b3278		186		rrsD
EG30071	EG30071	b3971		209		rrfB
EG10914	EG10914	b3165		217	P0ADZ4	rpsO
EG10891	EG10891	b3636		236	P0A7N9	rpmG
EG10875	EG10875	b3310		252	P0ADY3	rplN
EG30084	EG30084	b3851		189		rrsA
EG11508	EG11508	b1480		32198	P68191	sra
EG10911	EG10911	b3342		220	P0A7S3	rpsL
EG10888	EG10888	b3302		238	P0AG51	rpmD
EG10872	EG10872	b3983		255	P0A7J7	rplK
